# Response functions for l=2
# Columns:
# 1. Frequency (Hz)
# 2. Radial Response T_A_r (m)
# 3. Horizontal Response T_A_h (m)
# 4. Tidal Radial Response |T_B_r - static| (m)
# 5. Tidal Horizontal Response |T_B_h - static| (m)
6.426877e-04	1.252211e+06	5.296912e+05	1.303138e+06	5.427573e+05
6.456542e-04	1.258166e+06	5.310786e+05	1.309346e+06	5.441950e+05
6.486344e-04	1.264237e+06	5.324906e+05	1.315675e+06	5.456582e+05
6.516284e-04	1.270427e+06	5.339278e+05	1.322128e+06	5.471475e+05
6.546362e-04	1.276738e+06	5.353909e+05	1.328708e+06	5.486638e+05
6.576578e-04	1.283175e+06	5.368804e+05	1.335418e+06	5.502075e+05
6.606934e-04	1.289741e+06	5.383973e+05	1.342263e+06	5.517796e+05
6.637431e-04	1.296439e+06	5.399420e+05	1.349246e+06	5.533806e+05
6.668068e-04	1.303273e+06	5.415154e+05	1.356370e+06	5.550114e+05
6.698846e-04	1.310247e+06	5.431182e+05	1.363641e+06	5.566728e+05
6.729767e-04	1.317365e+06	5.447512e+05	1.371062e+06	5.583656e+05
6.760830e-04	1.324632e+06	5.464153e+05	1.378637e+06	5.600906e+05
6.792036e-04	1.332051e+06	5.481113e+05	1.386371e+06	5.618487e+05
6.823387e-04	1.339627e+06	5.498400e+05	1.394270e+06	5.636409e+05
6.854882e-04	1.347365e+06	5.516025e+05	1.402336e+06	5.654681e+05
6.886523e-04	1.355270e+06	5.533996e+05	1.410577e+06	5.673313e+05
6.918310e-04	1.363347e+06	5.552323e+05	1.418997e+06	5.692315e+05
6.950243e-04	1.371601e+06	5.571017e+05	1.427602e+06	5.711699e+05
6.982324e-04	1.380037e+06	5.590089e+05	1.436397e+06	5.731474e+05
7.014553e-04	1.388662e+06	5.609549e+05	1.445388e+06	5.751654e+05
7.046931e-04	1.397482e+06	5.629410e+05	1.454582e+06	5.772250e+05
7.079458e-04	1.406502e+06	5.649683e+05	1.463986e+06	5.793274e+05
7.112135e-04	1.415729e+06	5.670381e+05	1.473605e+06	5.814740e+05
7.144963e-04	1.425170e+06	5.691518e+05	1.483447e+06	5.836661e+05
7.177943e-04	1.434833e+06	5.713106e+05	1.493520e+06	5.859052e+05
7.211075e-04	1.444724e+06	5.735160e+05	1.503832e+06	5.881928e+05
7.244360e-04	1.454851e+06	5.757695e+05	1.514389e+06	5.905303e+05
7.277798e-04	1.465223e+06	5.780728e+05	1.525202e+06	5.929195e+05
7.311391e-04	1.475848e+06	5.804273e+05	1.536278e+06	5.953620e+05
7.345139e-04	1.486735e+06	5.828348e+05	1.547627e+06	5.978597e+05
7.379042e-04	1.497893e+06	5.852971e+05	1.559259e+06	6.004143e+05
7.413102e-04	1.509332e+06	5.878160e+05	1.571183e+06	6.030277e+05
7.447320e-04	1.521061e+06	5.903935e+05	1.583412e+06	6.057021e+05
7.481695e-04	1.533093e+06	5.930317e+05	1.595954e+06	6.084396e+05
7.516229e-04	1.545438e+06	5.957327e+05	1.608824e+06	6.112424e+05
7.550922e-04	1.558108e+06	5.984987e+05	1.622031e+06	6.141128e+05
7.585776e-04	1.571115e+06	6.013321e+05	1.635591e+06	6.170533e+05
7.620790e-04	1.584473e+06	6.042354e+05	1.649516e+06	6.200665e+05
7.655966e-04	1.598195e+06	6.072112e+05	1.663821e+06	6.231550e+05
7.691304e-04	1.612296e+06	6.102622e+05	1.678520e+06	6.263219e+05
7.726806e-04	1.626790e+06	6.133913e+05	1.693630e+06	6.295700e+05
7.762471e-04	1.641695e+06	6.166016e+05	1.709168e+06	6.329025e+05
7.798301e-04	1.657026e+06	6.198963e+05	1.725150e+06	6.363227e+05
7.834296e-04	1.672803e+06	6.232787e+05	1.741596e+06	6.398343e+05
7.870458e-04	1.689043e+06	6.267524e+05	1.758526e+06	6.434409e+05
7.906786e-04	1.705767e+06	6.303212e+05	1.775960e+06	6.471463e+05
7.943282e-04	1.722997e+06	6.339891e+05	1.793921e+06	6.509549e+05
7.979947e-04	1.740753e+06	6.377602e+05	1.812432e+06	6.548709e+05
8.016781e-04	1.759061e+06	6.416391e+05	1.831517e+06	6.588990e+05
8.053784e-04	1.777946e+06	6.456305e+05	1.851203e+06	6.630442e+05
8.090959e-04	1.797434e+06	6.497393e+05	1.871518e+06	6.673116e+05
8.128305e-04	1.817553e+06	6.539710e+05	1.892492e+06	6.717069e+05
8.165824e-04	1.838335e+06	6.583312e+05	1.914155e+06	6.762359e+05
8.203515e-04	1.859811e+06	6.628259e+05	1.936543e+06	6.809050e+05
8.241381e-04	1.882016e+06	6.674616e+05	1.959690e+06	6.857207e+05
8.279422e-04	1.904986e+06	6.722451e+05	1.983635e+06	6.906903e+05
8.317638e-04	1.928761e+06	6.771837e+05	2.008418e+06	6.958213e+05
8.356030e-04	1.953382e+06	6.822852e+05	2.034084e+06	7.011220e+05
8.394600e-04	1.978895e+06	6.875579e+05	2.060680e+06	7.066009e+05
8.433348e-04	2.005347e+06	6.930109e+05	2.088254e+06	7.122675e+05
8.472274e-04	2.032790e+06	6.986537e+05	2.116862e+06	7.181316e+05
8.511380e-04	2.061280e+06	7.044967e+05	2.146561e+06	7.242042e+05
8.550667e-04	2.090876e+06	7.105508e+05	2.177413e+06	7.304966e+05
8.590135e-04	2.121643e+06	7.168281e+05	2.209485e+06	7.370214e+05
8.629785e-04	2.153650e+06	7.233413e+05	2.242850e+06	7.437919e+05
8.669619e-04	2.186972e+06	7.301045e+05	2.277586e+06	7.508226e+05
8.709636e-04	2.221690e+06	7.371325e+05	2.313777e+06	7.581292e+05
8.749838e-04	2.257893e+06	7.444418e+05	2.351514e+06	7.657287e+05
8.790225e-04	2.295674e+06	7.520499e+05	2.390899e+06	7.736393e+05
8.830799e-04	2.335140e+06	7.599760e+05	2.432038e+06	7.818812e+05
8.871560e-04	2.376402e+06	7.682411e+05	2.475050e+06	7.904762e+05
8.912509e-04	2.419584e+06	7.768680e+05	2.520064e+06	7.994479e+05
8.953648e-04	2.464821e+06	7.858815e+05	2.567220e+06	8.088224e+05
8.994976e-04	2.512262e+06	7.953091e+05	2.616673e+06	8.186282e+05
9.036495e-04	2.562069e+06	8.051806e+05	2.668592e+06	8.288964e+05
9.078205e-04	2.614421e+06	8.155292e+05	2.723164e+06	8.396616e+05
9.120108e-04	2.669516e+06	8.263911e+05	2.780595e+06	8.509616e+05
9.162205e-04	2.727573e+06	8.378067e+05	2.841113e+06	8.628384e+05
9.204496e-04	2.788833e+06	8.498206e+05	2.904971e+06	8.753385e+05
9.246982e-04	2.853567e+06	8.624824e+05	2.972450e+06	8.885135e+05
9.289664e-04	2.922075e+06	8.758474e+05	3.043862e+06	9.024212e+05
9.332543e-04	2.994693e+06	8.899774e+05	3.119560e+06	9.171261e+05
9.375620e-04	3.071801e+06	9.049420e+05	3.199936e+06	9.327005e+05
9.418896e-04	3.153822e+06	9.208192e+05	3.285435e+06	9.492258e+05
9.462372e-04	3.241239e+06	9.376974e+05	3.376557e+06	9.667942e+05
9.506048e-04	3.334596e+06	9.556770e+05	3.473872e+06	9.855101e+05
9.549926e-04	3.434517e+06	9.748719e+05	3.578028e+06	1.005493e+06
9.594006e-04	3.541712e+06	9.954131e+05	3.689767e+06	1.026878e+06
9.638290e-04	3.657001e+06	1.017451e+06	3.809943e+06	1.049823e+06
9.682779e-04	3.781331e+06	1.041158e+06	3.939542e+06	1.074508e+06
9.727472e-04	3.915801e+06	1.066738e+06	4.079711e+06	1.101143e+06
9.772372e-04	4.061697e+06	1.094425e+06	4.231790e+06	1.129976e+06
9.817479e-04	4.220533e+06	1.124497e+06	4.397357e+06	1.161294e+06
9.862795e-04	4.394100e+06	1.157283e+06	4.578280e+06	1.195440e+06
9.908319e-04	4.584539e+06	1.193175e+06	4.776790e+06	1.232824e+06
9.954054e-04	4.794425e+06	1.232645e+06	4.995569e+06	1.273936e+06
1.000000e-03	5.026884e+06	1.276266e+06	5.237878e+06	1.319375e+06
1.004616e-03	5.285751e+06	1.324741e+06	5.507714e+06	1.369873e+06
1.009253e-03	5.575782e+06	1.378941e+06	5.810034e+06	1.426338e+06
1.013911e-03	5.902948e+06	1.439961e+06	6.151062e+06	1.489911e+06
1.018591e-03	6.274849e+06	1.509192e+06	6.538720e+06	1.562043e+06
1.023293e-03	6.701311e+06	1.588435e+06	6.983250e+06	1.644611e+06
1.028016e-03	7.195263e+06	1.680059e+06	7.498130e+06	1.740083e+06
1.032761e-03	7.774073e+06	1.787245e+06	8.101461e+06	1.851775e+06
1.037528e-03	8.461622e+06	1.914367e+06	8.818137e+06	1.984249e+06
1.042317e-03	9.291684e+06	2.067613e+06	9.683363e+06	2.143952e+06
1.047129e-03	1.031363e+07	2.256027e+06	1.074860e+07	2.340311e+06
1.051962e-03	1.160262e+07	2.493374e+06	1.209220e+07	2.587676e+06
1.056818e-03	1.327895e+07	2.801691e+06	1.383954e+07	2.909016e+06
1.061696e-03	1.554796e+07	3.218586e+06	1.620466e+07	3.343534e+06
1.066596e-03	1.879122e+07	3.813955e+06	1.958530e+07	3.964084e+06
1.071519e-03	2.380742e+07	4.734089e+06	2.481399e+07	4.923155e+06
1.076465e-03	3.259650e+07	6.345308e+06	3.397537e+07	6.602584e+06
1.081434e-03	5.197882e+07	9.896870e+06	5.417870e+07	1.030455e+07
1.086426e-03	1.301343e+08	2.421366e+07	1.356447e+08	2.522773e+07
1.091440e-03	2.506549e+08	4.553266e+07	2.612741e+08	4.747297e+07
1.096478e-03	6.338529e+07	1.122961e+07	6.607204e+07	1.171695e+07
1.101539e-03	3.612305e+07	6.234605e+06	3.765501e+07	6.510399e+06
1.106624e-03	2.518292e+07	4.229231e+06	2.625147e+07	4.420124e+06
1.111732e-03	1.928401e+07	3.147210e+06	2.010269e+07	3.292314e+06
1.116863e-03	1.559450e+07	2.469846e+06	1.625688e+07	2.586303e+06
1.122018e-03	1.306902e+07	2.005667e+06	1.362443e+07	2.102507e+06
1.127197e-03	1.123186e+07	1.667533e+06	1.170944e+07	1.750097e+06
1.132400e-03	9.835444e+06	1.410096e+06	1.025387e+07	1.481803e+06
1.137627e-03	8.738206e+06	1.207429e+06	9.110146e+06	1.270599e+06
1.142878e-03	7.853355e+06	1.043631e+06	8.187807e+06	1.099912e+06
1.148154e-03	7.124707e+06	9.084107e+05	7.428289e+06	9.590146e+05
1.153453e-03	6.514291e+06	7.948125e+05	6.792010e+06	8.406557e+05
1.158777e-03	5.995520e+06	6.979654e+05	6.251258e+06	7.397585e+05
1.164126e-03	5.549224e+06	6.143572e+05	5.786051e+06	6.526619e+05
1.169499e-03	5.161230e+06	5.413910e+05	5.381615e+06	5.766591e+05
1.174898e-03	4.820836e+06	4.771054e+05	5.026796e+06	5.097057e+05
1.180321e-03	4.519809e+06	4.199911e+05	4.713009e+06	4.502285e+05
1.185769e-03	4.251708e+06	3.688677e+05	4.433545e+06	3.969972e+05
1.191242e-03	4.011430e+06	3.227989e+05	4.183081e+06	3.490356e+05
1.196741e-03	3.794870e+06	2.810319e+05	3.957341e+06	3.055593e+05
1.202264e-03	3.598696e+06	2.429550e+05	3.752849e+06	2.659307e+05
1.207814e-03	3.420172e+06	2.080656e+05	3.566754e+06	2.296260e+05
1.213389e-03	3.257029e+06	1.759471e+05	3.396693e+06	1.962108e+05
1.218990e-03	3.107373e+06	1.462511e+05	3.240690e+06	1.653220e+05
1.224616e-03	2.969609e+06	1.186837e+05	3.097081e+06	1.366534e+05
1.230269e-03	2.842383e+06	9.299560e+04	2.964457e+06	1.099452e+05
1.235947e-03	2.724540e+06	6.897362e+04	2.841613e+06	8.497515e+04
1.241652e-03	2.615087e+06	4.643440e+04	2.727515e+06	6.155219e+04
1.247384e-03	2.513169e+06	2.521941e+04	2.621269e+06	3.951103e+04
1.253141e-03	2.418040e+06	5.192981e+03	2.522101e+06	1.870819e+04
1.258925e-03	2.329053e+06	1.377619e+04	2.429334e+06	1.008752e+03
1.264736e-03	2.245638e+06	3.178035e+04	2.342376e+06	1.967570e+04
1.270574e-03	2.167295e+06	4.891961e+04	2.260704e+06	3.746110e+04
1.276439e-03	2.093583e+06	6.527660e+04	2.183858e+06	5.442949e+04
1.282331e-03	2.024109e+06	8.092527e+04	2.111430e+06	7.065767e+04
1.288250e-03	1.958525e+06	9.593178e+04	2.043056e+06	8.621454e+04
1.294196e-03	1.896519e+06	1.103556e+05	1.978412e+06	1.011620e+05
1.300170e-03	1.837812e+06	1.242504e+05	1.917207e+06	1.155558e+05
1.306171e-03	1.782155e+06	1.376645e+05	1.859180e+06	1.294465e+05
1.312200e-03	1.729322e+06	1.506423e+05	1.804096e+06	1.428799e+05
1.318257e-03	1.679109e+06	1.632238e+05	1.751742e+06	1.558980e+05
1.324342e-03	1.631332e+06	1.754460e+05	1.701928e+06	1.685391e+05
1.330454e-03	1.585824e+06	1.873427e+05	1.654478e+06	1.808383e+05
1.336596e-03	1.542432e+06	1.989451e+05	1.609233e+06	1.928282e+05
1.342765e-03	1.501018e+06	2.102823e+05	1.566051e+06	2.045387e+05
1.348963e-03	1.461455e+06	2.213811e+05	1.524797e+06	2.159980e+05
1.355189e-03	1.423629e+06	2.322667e+05	1.485352e+06	2.272321e+05
1.361445e-03	1.387432e+06	2.429627e+05	1.447606e+06	2.382655e+05
1.367729e-03	1.352767e+06	2.534914e+05	1.411456e+06	2.491212e+05
1.374042e-03	1.319544e+06	2.638738e+05	1.376809e+06	2.598211e+05
1.380384e-03	1.287682e+06	2.741299e+05	1.343580e+06	2.703858e+05
1.386756e-03	1.257104e+06	2.842787e+05	1.311688e+06	2.808352e+05
1.393157e-03	1.227739e+06	2.943387e+05	1.281061e+06	2.911881e+05
1.399587e-03	1.199523e+06	3.043275e+05	1.251630e+06	3.014629e+05
1.406048e-03	1.172396e+06	3.142622e+05	1.223334e+06	3.116772e+05
1.412538e-03	1.146301e+06	3.241596e+05	1.196113e+06	3.218482e+05
1.419058e-03	1.121188e+06	3.340359e+05	1.169914e+06	3.319928e+05
1.425608e-03	1.097007e+06	3.439072e+05	1.144687e+06	3.421275e+05
1.432188e-03	1.073714e+06	3.537895e+05	1.120384e+06	3.522687e+05
1.438799e-03	1.051268e+06	3.636986e+05	1.096964e+06	3.624327e+05
1.445440e-03	1.029630e+06	3.736503e+05	1.074384e+06	3.726358e+05
1.452112e-03	1.008764e+06	3.836606e+05	1.052609e+06	3.828941e+05
1.458814e-03	9.886354e+05	3.937455e+05	1.031602e+06	3.932243e+05
1.465548e-03	9.692143e+05	4.039213e+05	1.011330e+06	4.036431e+05
1.472313e-03	9.504710e+05	4.142048e+05	9.917648e+05	4.141675e+05
1.479108e-03	9.323783e+05	4.246130e+05	9.728763e+05	4.248150e+05
1.485936e-03	9.149110e+05	4.351636e+05	9.546385e+05	4.356036e+05
